image_id,sample_id,image_number,cell_label,centroid_row,centroid_column,radial_bin,radius_start,radius_end,section_size_pixels,aggregate_pixels,aggregate_present,aggregate_fraction,aggregate_share,intensity_sum,intensity_mean,intensity_share,cumulative_normalized_intensity
E3_117plate4.tif,E3,7,3,317.4074074074074,1089.9444444444443,4,0.4,0.5,191,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,3,317.4074074074074,1089.9444444444443,5,0.5,0.6,256,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,3,317.4074074074074,1089.9444444444443,6,0.6,0.7,322,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,3,317.4074074074074,1089.9444444444443,7,0.7,0.8,413,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,3,317.4074074074074,1089.9444444444443,8,0.8,0.9,513,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,3,317.4074074074074,1089.9444444444443,9,0.9,1.0,723,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,0,0.0,0.1,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,1,0.1,0.2,44,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,2,0.2,0.3,134,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,3,0.3,0.4,246,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,4,0.4,0.5,368,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,5,0.5,0.6,543,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,6,0.6,0.7,708,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,7,0.7,0.8,896,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,8,0.8,0.9,1100,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,4,360.7912457912458,1032.959595959596,9,0.9,1.0,1456,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,0,0.0,0.1,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,1,0.1,0.2,41,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,2,0.2,0.3,96,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,3,0.3,0.4,143,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,4,0.4,0.5,210,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,5,0.5,0.6,310,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,6,0.6,0.7,428,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,7,0.7,0.8,577,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,8,0.8,0.9,1055,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,5,733.1489361702128,1927.2297872340425,9,0.9,1.0,1855,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,0,0.0,0.1,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,1,0.1,0.2,64,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,2,0.2,0.3,173,14,True,0.08092485549132948,0.034653465346534656,19126.0,1366.142857142857,0.03392397878642757,0.03392397878642757
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,3,0.3,0.4,326,152,True,0.4662576687116564,0.37623762376237624,251663.0,1655.6776315789473,0.4463771971833484,0.48030117596977595
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,4,0.4,0.5,477,78,True,0.16352201257861634,0.19306930693069307,102870.0,1318.8461538461538,0.18246155483424678,0.6627627308040227
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,5,0.5,0.6,654,54,True,0.08256880733944955,0.13366336633663367,68002.0,1259.2962962962963,0.12061583213607904,0.7833785629401018
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,6,0.6,0.7,859,31,True,0.03608847497089639,0.07673267326732673,31229.0,1007.3870967741935,0.0553911917557956,0.8387697546958974
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,7,0.7,0.8,1062,33,True,0.031073446327683617,0.08168316831683169,43314.0,1312.5454545454545,0.07682647794391528,0.9155962326398127
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,8,0.8,0.9,1332,14,True,0.010510510510510511,0.034653465346534656,16662.0,1190.142857142857,0.029553557175544084,0.9451497898153568
E3_117plate4.tif,E3,7,6,829.3106267029973,1876.6948228882834,9,0.9,1.0,1778,28,True,0.015748031496062992,0.06930693069306931,30924.0,1104.4285714285713,0.05485021018464322,1.0
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,0,0.0,0.1,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,1,0.1,0.2,35,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,2,0.2,0.3,90,16,True,0.17777777777777778,0.030592734225621414,17537.0,1096.0625,0.0230467071345309,0.0230467071345309
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,3,0.3,0.4,123,50,True,0.4065040650406504,0.09560229445506692,69245.0,1384.9,0.09100012747508651,0.11404683460961741
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,4,0.4,0.5,176,134,True,0.7613636363636364,0.25621414913957935,200148.0,1493.641791044776,0.2630297279786788,0.3770765625882962
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,5,0.5,0.6,223,127,True,0.5695067264573991,0.24282982791587,178924.0,1408.8503937007874,0.23513765338078385,0.61221421596908
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,6,0.6,0.7,272,116,True,0.4264705882352941,0.22179732313575526,168297.0,1450.8362068965516,0.22117190343959323,0.8333861194086732
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,7,0.7,0.8,322,49,True,0.15217391304347827,0.09369024856596558,79531.0,1623.0816326530612,0.10451774334928306,0.9379038627579563
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,8,0.8,0.9,386,21,True,0.054404145077720206,0.040152963671128104,36430.0,1734.7619047619048,0.047875437127841744,0.985779299885798
E3_117plate4.tif,E3,7,7,808.4158415841584,1844.0,9,0.9,1.0,559,10,True,0.017889087656529516,0.019120458891013385,10821.0,1082.1,0.014220700114201908,1.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,0,0.0,0.1,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,1,0.1,0.2,23,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,2,0.2,0.3,49,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,3,0.3,0.4,68,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,4,0.4,0.5,107,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,5,0.5,0.6,150,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,6,0.6,0.7,228,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,7,0.7,0.8,349,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,8,0.8,0.9,456,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,8,875.3050847457627,1485.9788135593221,9,0.9,1.0,632,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,0,0.0,0.1,41,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,1,0.1,0.2,184,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,2,0.2,0.3,578,181,True,0.31314878892733566,0.11200495049504951,306506.0,1693.403314917127,0.14056400604619765,0.14056400604619765
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,3,0.3,0.4,987,415,True,0.4204660587639311,0.2568069306930693,623482.0,1502.366265060241,0.28592956619999416,0.4264935722461918
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,4,0.4,0.5,1395,592,True,0.4243727598566308,0.36633663366336633,761633.0,1286.5422297297298,0.3492857745590091,0.7757793468052009
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,5,0.5,0.6,1930,336,True,0.17409326424870467,0.2079207920792079,393733.0,1171.8244047619048,0.18056640911625724,0.9563457559214581
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,6,0.6,0.7,2564,75,True,0.02925117004680187,0.04641089108910891,79034.0,1053.7866666666666,0.036245083795603296,0.9925908397170614
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,7,0.7,0.8,3118,8,True,0.0025657472738935213,0.0049504950495049506,7849.0,981.125,0.003599560476651698,0.9961904001937131
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,8,0.8,0.9,3694,8,True,0.002165674066053059,0.0049504950495049506,7454.0,931.75,0.0034184130198702707,0.9996088132135833
E3_117plate4.tif,E3,7,9,1084.8304668304668,822.576167076167,9,0.9,1.0,4641,1,True,0.00021547080370609782,0.0006188118811881188,853.0,853.0,0.00039118678641660064,0.9999999999999999
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,0,0.0,0.1,28,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,1,0.1,0.2,105,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,2,0.2,0.3,195,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,3,0.3,0.4,303,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,4,0.4,0.5,422,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,5,0.5,0.6,591,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,6,0.6,0.7,768,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,7,0.7,0.8,986,1,True,0.0010141987829614604,0.5,973.0,973.0,0.47440273037542663,0.47440273037542663
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,8,0.8,0.9,1246,1,True,0.0008025682182985554,0.5,1078.0,1078.0,0.5255972696245734,1.0
E3_117plate4.tif,E3,7,10,1097.8534201954396,945.4657980456026,9,0.9,1.0,1796,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,0,0.0,0.1,56,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,1,0.1,0.2,220,19,True,0.08636363636363636,0.10734463276836158,47884.0,2520.2105263157896,0.11495654679022423,0.11495654679022423
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,2,0.2,0.3,424,72,True,0.16981132075471697,0.4067796610169492,151776.0,2108.0,0.36437316944351084,0.47932971623373505
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,3,0.3,0.4,662,70,True,0.10574018126888217,0.3954802259887006,182253.0,2603.614285714286,0.4375402122245163,0.9168699284582513
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,4,0.4,0.5,909,16,True,0.0176017601760176,0.0903954802259887,34627.0,2164.1875,0.08313007154174869,1.0
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,5,0.5,0.6,1230,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,6,0.6,0.7,1612,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,7,0.7,0.8,1959,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,8,0.8,0.9,2350,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,11,1123.0648648648648,1236.4108108108107,9,0.9,1.0,2989,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,0,0.0,0.1,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,1,0.1,0.2,37,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,2,0.2,0.3,75,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,3,0.3,0.4,121,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,4,0.4,0.5,246,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,5,0.5,0.6,423,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,6,0.6,0.7,564,5,True,0.008865248226950355,1.0,6235.0,1247.0,1.0,1.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,7,0.7,0.8,776,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,8,0.8,0.9,1161,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,12,1264.3716475095785,794.7816091954023,9,0.9,1.0,1850,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,0,0.0,0.1,14,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,1,0.1,0.2,57,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,2,0.2,0.3,113,16,True,0.1415929203539823,0.03686635944700461,16626.0,1039.125,0.03146795571849561,0.03146795571849561
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,3,0.3,0.4,185,47,True,0.25405405405405407,0.10829493087557604,53706.0,1142.6808510638298,0.10164910560673195,0.13311706132522755
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,4,0.4,0.5,257,134,True,0.5214007782101168,0.3087557603686636,185654.0,1385.4776119402984,0.35138649410330713,0.4845035554285347
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,5,0.5,0.6,323,175,True,0.541795665634675,0.4032258064516129,209405.0,1196.6,0.3963399054030779,0.8808434608316126
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,6,0.6,0.7,397,54,True,0.13602015113350127,0.12442396313364056,54828.0,1015.3333333333334,0.10377270998037275,0.9846161708119854
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,7,0.7,0.8,467,7,True,0.014989293361884369,0.016129032258064516,7209.0,1029.857142857143,0.013644442004970218,0.9982606128169556
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,8,0.8,0.9,542,1,True,0.0018450184501845018,0.002304147465437788,919.0,919.0,0.0017393871830444765,1.0
E3_117plate4.tif,E3,7,13,1416.6252723311547,873.9520697167756,9,0.9,1.0,726,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,0,0.0,0.1,6,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,1,0.1,0.2,29,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,2,0.2,0.3,49,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,3,0.3,0.4,83,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,4,0.4,0.5,116,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,5,0.5,0.6,149,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,6,0.6,0.7,184,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,7,0.7,0.8,255,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,8,0.8,0.9,362,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,14,1411.5185185185185,1561.4920634920634,9,0.9,1.0,566,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,0,0.0,0.1,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,1,0.1,0.2,36,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,2,0.2,0.3,82,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,3,0.3,0.4,145,1,True,0.006896551724137931,0.001996007984031936,1526.0,1526.0,0.0023554035365010374,0.0023554035365010374
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,4,0.4,0.5,198,83,True,0.41919191919191917,0.1656686626746507,144391.0,1739.6506024096386,0.2228696409167243,0.22522504445322533
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,5,0.5,0.6,272,123,True,0.4522058823529412,0.24550898203592814,162707.0,1322.821138211382,0.25114065741381014,0.4763657018670355
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,6,0.6,0.7,341,90,True,0.26392961876832843,0.17964071856287425,96611.0,1073.4555555555555,0.14912050528499457,0.6254862071520301
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,7,0.7,0.8,418,68,True,0.16267942583732056,0.13572854291417166,82165.0,1208.3088235294117,0.12682289094142052,0.7523090980934506
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,8,0.8,0.9,530,94,True,0.17735849056603772,0.18762475049900199,112596.0,1197.8297872340424,0.17379358885705817,0.9261026869505088
E3_117plate4.tif,E3,7,15,1494.2485875706216,393.51977401129943,9,0.9,1.0,836,42,True,0.050239234449760764,0.08383233532934131,47876.0,1139.904761904762,0.07389731304949126,1.0
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,0,0.0,0.1,9,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,1,0.1,0.2,39,2,True,0.05128205128205128,0.05263157894736842,1657.0,828.5,0.045353770357191736,0.045353770357191736
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,2,0.2,0.3,95,7,True,0.07368421052631578,0.18421052631578946,5919.0,845.5714285714286,0.1620090324346517,0.20736280279184344
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,3,0.3,0.4,152,6,True,0.039473684210526314,0.15789473684210525,5592.0,932.0,0.1530587108252361,0.3604215136170795
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,4,0.4,0.5,223,13,True,0.05829596412556054,0.34210526315789475,13761.0,1058.5384615384614,0.37665252497605034,0.7370740385931298
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,5,0.5,0.6,286,10,True,0.03496503496503497,0.2631578947368421,9606.0,960.6,0.26292596140687013,1.0
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,6,0.6,0.7,366,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,7,0.7,0.8,452,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,8,0.8,0.9,572,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,16,1802.1283185840707,2279.951327433628,9,0.9,1.0,958,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,0,0.0,0.1,6,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,1,0.1,0.2,25,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,2,0.2,0.3,45,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,3,0.3,0.4,77,3,True,0.03896103896103896,0.0379746835443038,2818.0,939.3333333333334,0.0382392053627161,0.0382392053627161
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,4,0.4,0.5,138,39,True,0.2826086956521739,0.4936708860759494,37645.0,965.2564102564103,0.510828561348278,0.5490677667109941
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,5,0.5,0.6,211,34,True,0.16113744075829384,0.43037974683544306,30717.0,903.4411764705883,0.41681819415420523,0.9658859608651993
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,6,0.6,0.7,282,3,True,0.010638297872340425,0.0379746835443038,2514.0,838.0,0.03411403913480066,1.0
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,7,0.7,0.8,362,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,8,0.8,0.9,426,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,17,1797.7894736842106,1142.093117408907,9,0.9,1.0,594,0,False,0.0,0.0,0.0,0.0,0.0,1.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,0,0.0,0.1,7,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,1,0.1,0.2,22,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,2,0.2,0.3,46,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,3,0.3,0.4,67,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,4,0.4,0.5,122,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,5,0.5,0.6,218,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,6,0.6,0.7,414,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,7,0.7,0.8,561,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,8,0.8,0.9,744,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,18,1969.0887573964496,666.8639053254437,9,0.9,1.0,1000,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,0,0.0,0.1,10,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,1,0.1,0.2,43,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,2,0.2,0.3,93,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,3,0.3,0.4,160,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,4,0.4,0.5,238,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,5,0.5,0.6,400,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,6,0.6,0.7,686,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,7,0.7,0.8,1199,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,8,0.8,0.9,1564,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,19,2015.3193473193473,1166.1468531468531,9,0.9,1.0,2143,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,20,1997.6079812206572,828.3661971830986,0,0.0,0.1,12,0,False,0.0,0.0,0.0,0.0,0.0,0.0
E3_117plate4.tif,E3,7,20,1997.6079812206572,828.3661971830986,1,0.1,0.2,36,0,False,0.0,0.0,0.0,0.0,0.0,0.0
